Rented Bike Count,Hour,Temperature(C),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Autumn,Spring,Summer,Winter
0.12845138055222088,0.43478260869565216,0.3304195804195804,0.5051903114186852,0.11647727272727272,0.0,0,0,0,1
0.1332533013205282,0.4782608695652174,0.3513986013986014,0.48096885813148793,0.17897727272727273,0.0,0,0,0,1
0.172468987595038,0.5217391304347826,0.37587412587412583,0.49134948096885817,0.2784090909090909,0.0,0,0,0,1
0.15766306522609044,0.5652173913043478,0.3828671328671328,0.36851211072664364,0.32386363636363635,0.0,0,0,0,1
0.15606242496998798,0.6086956521739131,0.3881118881118881,0.3667820069204153,0.29545454545454547,0.0,0,0,0,1
0.1720688275310124,0.6521739130434783,0.3811188811188811,0.3546712802768166,0.23863636363636362,0.0,0,0,0,1
0.18847539015606243,0.6956521739130435,0.36713286713286714,0.36159169550173015,0.14488636363636365,0.0,0,0,0,1
0.22088835534213686,0.7391304347826086,0.3479020979020979,0.4048442906574395,0.04261363636363636,0.0,0,0,0,1
0.31812725090036015,0.782608695652174,0.32342657342657344,0.3633217993079585,0.0,0.0,0,0,0,1
0.2028811524609844,0.8260869565217391,0.3041958041958042,0.3512110726643599,0.0,0.0,0,0,0,1
0.15606242496998798,0.8695652173913043,0.2867132867132867,0.33564013840830453,0.0,0.0,0,0,0,1
0.1608643457382953,0.9130434782608695,0.27272727272727276,0.3183391003460208,0.0,0.0,0,0,0,1
0.15566226490596238,0.9565217391304348,0.263986013986014,0.3183391003460208,0.0,0.0,0,0,0,1
0.10364145658263306,1.0,0.25524475524475526,0.32006920415224915,0.0,0.0,0,0,0,1
0.09323729491796719,0.0,0.25,0.31141868512110726,0.0,0.0,0,0,0,1
0.09203681472589036,0.043478260869565216,0.2465034965034965,0.31141868512110726,0.0,0.0,0,0,0,1
0.052420968387354945,0.08695652173913043,0.23601398601398602,0.31487889273356406,0.0,0.0,0,0,0,1
0.03961584633853541,0.13043478260869565,0.22727272727272727,0.30276816608996543,0.0,0.0,0,0,0,1
0.028411364545818326,0.17391304347826086,0.21853146853146851,0.29757785467128034,0.0,0.0,0,0,0,1
0.03361344537815126,0.21739130434782608,0.2097902097902098,0.30276816608996543,0.0,0.0,0,0,0,1
0.06322529011604641,0.2608695652173913,0.2062937062937063,0.2993079584775087,0.0,0.0,0,0,0,1
0.15486194477791115,0.30434782608695654,0.19755244755244755,0.29411764705882354,0.0,0.0,0,0,0,1
0.31212484993997597,0.34782608695652173,0.1888111888111888,0.29411764705882354,0.002840909090909091,0.0,0,0,0,1
0.15806322529011604,0.391304347826087,0.19405594405594406,0.26297577854671284,0.06534090909090909,0.0,0,0,0,1
0.10444177671068428,0.43478260869565216,0.21853146853146851,0.2595155709342561,0.17897727272727273,0.0,0,0,0,1
0.12404961984793918,0.4782608695652174,0.2465034965034965,0.2595155709342561,0.26420454545454547,0.0,0,0,0,1
0.14205682272909165,0.5217391304347826,0.2762237762237762,0.23010380622837373,0.32386363636363635,0.0,0,0,0,1
0.14165666266506602,0.5652173913043478,0.28146853146853146,0.22145328719723187,0.34659090909090906,0.0,0,0,0,1
0.1400560224089636,0.6086956521739131,0.28846153846153844,0.21972318339100352,0.31818181818181823,0.0,0,0,0,1
0.1448579431772709,0.6521739130434783,0.2972027972027972,0.21972318339100352,0.2471590909090909,0.0,0,0,0,1
0.1604641856742697,0.6956521739130435,0.2919580419580419,0.198961937716263,0.15909090909090912,0.0,0,0,0,1
0.2000800320128051,0.7391304347826086,0.2692307692307692,0.22491349480968859,0.05113636363636363,0.0,0,0,0,1
0.3009203681472589,0.782608695652174,0.256993006993007,0.23356401384083045,0.0,0.0,0,0,0,1
0.1908763505402161,0.8260869565217391,0.2534965034965035,0.24221453287197234,0.0,0.0,0,0,0,1
0.15366146458583432,0.8695652173913043,0.2534965034965035,0.23702422145328725,0.0,0.0,0,0,0,1
0.13445378151260504,0.9130434782608695,0.2534965034965035,0.24221453287197234,0.0,0.0,0,0,0,1
0.13885554221688676,0.9565217391304348,0.2517482517482517,0.26297577854671284,0.0,0.0,0,0,0,1
0.11004401760704281,1.0,0.25,0.28200692041522496,0.0,0.0,0,0,0,1
0.10684273709483794,0.0,0.25,0.30622837370242223,0.0,0.0,0,0,0,1
0.11844737895158063,0.043478260869565216,0.2395104895104895,0.3010380622837371,0.0,0.0,0,0,0,1
0.09483793517406963,0.08695652173913043,0.22902097902097904,0.29584775086505194,0.0,0.0,0,0,0,1
0.06762705082032813,0.13043478260869565,0.23601398601398602,0.28892733564013845,0.0,0.0,0,0,0,1
0.03841536614645858,0.17391304347826086,0.23601398601398602,0.29757785467128034,0.0,0.0,0,0,0,1
0.022408963585434174,0.21739130434782608,0.22902097902097904,0.2906574394463668,0.0,0.0,0,0,0,1
0.03041216486594638,0.2608695652173913,0.22202797202797203,0.3010380622837371,0.0,0.0,0,0,0,1
0.0508203281312525,0.30434782608695654,0.21503496503496503,0.30622837370242223,0.0,0.0,0,0,0,1
0.08883553421368548,0.34782608695652173,0.21678321678321677,0.3079584775086505,0.002840909090909091,0.0,0,0,0,1
0.11644657863145258,0.391304347826087,0.22902097902097904,0.28719723183391005,0.06534090909090909,0.0,0,0,0,1
0.1092436974789916,0.43478260869565216,0.27272727272727276,0.29757785467128034,0.17329545454545453,0.0,0,0,0,1
0.1404561824729892,0.4782608695652174,0.3111888111888112,0.34775086505190317,0.2528409090909091,0.0,0,0,0,1
0.17086834733893558,0.5217391304347826,0.3531468531468531,0.35986159169550175,0.29829545454545453,0.0,0,0,0,1
0.172468987595038,0.5652173913043478,0.3793706293706293,0.35986159169550175,0.32102272727272724,0.0,0,0,0,1
0.19447779111644659,0.6086956521739131,0.39335664335664333,0.34602076124567477,0.30113636363636365,0.0,0,0,0,1
0.22769107643057224,0.6521739130434783,0.4020979020979021,0.3391003460207613,0.23863636363636362,0.0,0,0,0,1
0.2184873949579832,0.6956521739130435,0.3881118881118881,0.34775086505190317,0.11363636363636365,0.0,0,0,0,1
0.19247699079631853,0.7391304347826086,0.3723776223776224,0.35986159169550175,0.02840909090909091,0.0,0,0,0,1
0.15366146458583432,0.782608695652174,0.3548951048951049,0.3667820069204153,0.0,0.0,0,0,0,1
0.11004401760704281,0.8260869565217391,0.3374125874125874,0.38581314878892736,0.0,0.0,0,0,0,1
0.11924769907963186,0.8695652173913043,0.3251748251748252,0.38754325259515576,0.0,0.0,0,0,0,1
0.12845138055222088,0.9130434782608695,0.3094405594405594,0.3910034602076125,0.0,0.0,0,0,0,1
0.11564625850340136,0.9565217391304348,0.30244755244755245,0.384083044982699,0.0,0.0,0,0,0,1
0.10604241696678672,1.0,0.3094405594405594,0.38581314878892736,0.0,0.0,0,0,0,1
0.13045218087234894,0.0,0.3076923076923077,0.3892733564013841,0.0,0.0,0,0,0,1
0.11204481792717087,0.043478260869565216,0.3076923076923077,0.384083044982699,0.0,0.0,0,0,0,1
0.09723889555822329,0.08695652173913043,0.3146853146853147,0.3823529411764706,0.0,0.0,0,0,0,1
0.06762705082032813,0.13043478260869565,0.31643356643356646,0.3892733564013841,0.0,0.0,0,0,0,1
0.028411364545818326,0.17391304347826086,0.3181818181818182,0.38581314878892736,0.0,0.0,0,0,0,1
0.005202080832332933,0.21739130434782608,0.31643356643356646,0.4653979238754326,0.0,0.0,0,0,0,1
0.003601440576230492,0.2608695652173913,0.30244755244755245,0.4965397923875433,0.0,0.07142857142857142,0,0,0,1
0.008003201280512205,0.30434782608695654,0.3041958041958042,0.5034602076124568,0.0,0.0,0,0,0,1
0.014005602240896359,0.34782608695652173,0.3076923076923077,0.5017301038062284,0.0,0.0,0,0,0,1
0.012404961984793917,0.391304347826087,0.3146853146853147,0.5086505190311419,0.0,0.045714285714285714,0,0,0,1
0.007603041216486595,0.43478260869565216,0.31993006993006995,0.5155709342560554,0.0,0.0,0,0,0,1
0.023209283713485393,0.4782608695652174,0.32692307692307687,0.5259515570934257,0.008522727272727272,0.0,0,0,0,1
0.047619047619047616,0.5217391304347826,0.3513986013986014,0.5380622837370242,0.07954545454545456,0.0,0,0,0,1
0.07282913165266107,0.5652173913043478,0.3688811188811189,0.5519031141868512,0.1534090909090909,0.0,0,0,0,1
0.0940376150460184,0.6086956521739131,0.3846153846153846,0.5605536332179931,0.1846590909090909,0.0,0,0,0,1
0.07202881152460984,0.6521739130434783,0.4283216783216783,0.5311418685121108,0.09943181818181818,0.0,0,0,0,1
0.08563425370148059,0.6956521739130435,0.4055944055944056,0.5380622837370242,0.05681818181818182,0.0,0,0,0,1
0.09043617446978791,0.7391304347826086,0.37412587412587417,0.4896193771626298,0.008522727272727272,0.0,0,0,0,1
0.08403361344537816,0.782608695652174,0.34615384615384615,0.4480968858131488,0.0,0.0,0,0,0,1
0.07242897158863545,0.8260869565217391,0.33916083916083917,0.41003460207612463,0.0,0.0,0,0,0,1
0.06602641056422569,0.8695652173913043,0.3216783216783217,0.41003460207612463,0.0,0.0,0,0,0,1
0.06682673069227692,0.9130434782608695,0.3111888111888112,0.40830449826989623,0.0,0.0,0,0,0,1
0.06082432973189276,0.9565217391304348,0.2937062937062937,0.3806228373702422,0.0,0.0,0,0,0,1
0.05922368947579031,1.0,0.2867132867132867,0.3166089965397924,0.0,0.0,0,0,0,1
0.05002000800320128,0.0,0.2674825174825175,0.2785467128027682,0.0,0.0,0,0,0,1
0.04441776710684274,0.043478260869565216,0.2517482517482517,0.24740484429065746,0.0,0.0,0,0,0,1
0.026810724289715888,0.08695652173913043,0.2377622377622378,0.22837370242214539,0.0,0.0,0,0,0,1
0.01800720288115246,0.13043478260869565,0.22902097902097904,0.2387543252595156,0.0,0.0,0,0,0,1
0.017607042817126852,0.17391304347826086,0.2202797202797203,0.21280276816608998,0.0,0.0,0,0,0,1
0.03441376550620248,0.21739130434782608,0.21328671328671328,0.22491349480968859,0.0,0.0,0,0,0,1
0.05442176870748299,0.2608695652173913,0.20804195804195805,0.22491349480968859,0.0,0.0,0,0,0,1
0.13005202080832334,0.30434782608695654,0.2062937062937063,0.22318339100346027,0.0,0.0,0,0,0,1
0.2613045218087235,0.34782608695652173,0.2062937062937063,0.21799307958477512,0.002840909090909091,0.0,0,0,0,1
0.13045218087234894,0.391304347826087,0.20804195804195805,0.20761245674740486,0.02840909090909091,0.0,0,0,0,1
0.08483393357342937,0.43478260869565216,0.21853146853146851,0.1937716262975779,0.17613636363636365,0.0,0,0,0,1
0.09043617446978791,0.4782608695652174,0.22902097902097904,0.22664359861591699,0.2840909090909091,0.0,0,0,0,1
0.09883953581432572,0.5217391304347826,0.2202797202797203,0.20069204152249137,0.35795454545454547,0.0,0,0,0,1
0.09643857543017206,0.5652173913043478,0.21678321678321677,0.1920415224913495,0.3522727272727273,0.0,0,0,0,1
0.10124049619847938,0.6086956521739131,0.21678321678321677,0.18512110726643605,0.32102272727272724,0.0,0,0,0,1
0.10764305722288915,0.6521739130434783,0.21503496503496503,0.19723183391003465,0.26136363636363635,0.0,0,0,0,1
0.11084433773509404,0.6956521739130435,0.2062937062937063,0.22837370242214539,0.15625,0.0,0,0,0,1
0.1444577831132453,0.7391304347826086,0.18706293706293708,0.23010380622837373,0.05113636363636363,0.0,0,0,0,1
0.22288915566226492,0.782608695652174,0.17307692307692307,0.21280276816608998,0.0,0.0,0,0,0,1
0.1484593837535014,0.8260869565217391,0.16083916083916086,0.21107266435986166,0.0,0.0,0,0,0,1
